Text,Result,Probability
친절하고 치료를 잘해요ㆍ,부정,0.0009091418469324708
^^,부정,0.0009563103667460382
친절하고 치료받고 효과가 좋아요ᆢ,부정,0.0010314121609553695
^^,부정,0.0009563103667460382
친절하고 좋아요. 설명도 자세하고 쉽게 해줍니다.  치료결과도 만족합니다,부정,0.0013619798701256514
선생님 설명 잘해주고 간호사분들도 성실하게 잘 해주는 것 같습니다. 단지 친절한게 아니고 성심성의껏 대한다는 느낌을 받습니다. 좋아요,부정,0.0015968556981533766
예약제 입니다,부정,0.0012200841447338462
잇몸치료 아주 깨운하게 잘 하고왔어요 ㅎ,부정,0.0011735708685591817
잇몸치료 마취하고 받았어요   보철이있어서 치아관리가 참 어려운거같아요ㅜ,부정,0.0010645713191479445
친절합니다 ,부정,0.0013185645220801234
임플란트하고 감동받고 왔네요ㅎㅎ 죽 잘먹겠습니다🙏 다들 너무 친절하시고 찐 좋아요👍👍  추천이요~~~ 아! 의사선생님 스펙 ㄷㄷ  서울대 박석학...ㄷㄷㄷㄷㄷ내용 더보기,부정,0.001872135093435645
굿,부정,0.0011417934438213706
친절해요 ,부정,0.0011850314913317561
그저그럼,부정,0.0013370596570894122
과잉진료도 없고 의사선생님 치위생사분들 너무 친절하십니다..! 사랑니도 붓기없이 너무 잘 뺐어요ㅠㅠ 치과 계속 옮겨다녔는데 정착할 수 있을 것 같아요!,부정,0.0014376689214259386
처음에 집 근처라서 급하게 왔던곳인데 직원분들과 원장님이 너무 친절하시고 과잉진료 없이 솔직하게 진료 및 치료해주셔서 치과 정착했습니다.  임플란트 진행했는데 설명도 너무 잘 해주시고 치료를 안아프게 잘해주셔서 치과오는게 무섭지 않습니다.  치아 관리 잘하는게 제일 중요하겠지만 어쩔수 없이 치료 받아야한다면 홍치과 추천드려요! 주변사람들이 치과 가 야한다고 하면 무조건 추천할정도입니다!! 내용 더보기,부정,0.001971116289496422
"치과는 언제나 가기 무서운데 ㅎㅎ 홍치과 의사선생님, 간호사선생님 너무 너무 친절하셔서 편안한 마음입니다^^~! 임플란트로 음식의 제한없이 !!고기를 씹는 행복을 다시찾았습니다~!!대성공!!!! 적극추천드립니다~! ",부정,0.001578576979227364
교정 1년하고 4개월째입니다! 처음보다 달라진게 확 보일정도로 효과가 빨라요! 항상 친절하게 대응해주셔서 감사해요~!!,부정,0.001992089906707406
어려운 임플란트 였는데 3대를 수면임플란트로 쉽게 했어요 통증도 많이 없어서 좋아요,부정,0.0012325000716373324
유치발치했어요~ 지금까지 영유아검진만 받고 엑스레이랑 다른 진료는 받은 적 없는 아이라 걱정했는데 선생님들이 '예쁘게 생겼네~ 옷이 너무 귀엽네~' 로 시작하는 칭찬폭풍 해주셔서 아이가 기분 좋게 진료의자에 앉아서  시작하고 마무리까지 칭찬으로 기분좋게 끝~ 했습니다~ ㅎㅎ 다음달쯤 하나 더 뽑아야하는데 잘 할 수 잇다고 하네요~ 다음 발치때 또 갈게요!! ,부정,0.0014980772975832224
"이 시림도 꼼꼼하게 잘 봐주시고, 직원분들 갈 때마다 항상 친절하세요~ 교정이 얼른 끝났으면 좋겠네용,,😂",부정,0.0014135745586827397
오랫동안 아파서 불편햇던 치아가있으신 엄마를 모시고 치과다녀왔습니다! 미리 약도 처방받아서 먹고 치료를 받으셨는데 이를 뽑아야하는 상태이셨더라구요 ㅠㅠ 나중에들어보니 하나도 안아프게 이를 쑥뽑아주셨다며 엄마께서 원장님께 엄지척 주시더라구요 :)  꼼꼼하고 불편하지않게 진료해주셔서 너무 감사합니다🥹,부정,0.001839463016949594
스케일링하러 방문했는데 꼼꼼히 잘해주시고 친절해요~,부정,0.0011824207613244653
"간호사분들 정말 다 친절하시고, 설명을 아주 꼼꼼하게 해주세요. 뭔가 FM대로 원칙을 잘 지켜서 해주시는 것 같아서 신뢰가 갔어요. 의사 선생님들도 친절하시고 진료도 꼼꼼하게 봐주세요. 양심적이시고 전반적으로 만족합니다^^ 제가 질문이 많았는데 답변 잘 해주셨어요^^",부정,0.0013467140961438417
물리치료 잘해줘서 좋아요,부정,0.0012435996904969215
좋아요,부정,0.0009187106625176966
친절,부정,0.0011912522604689002
좋아요 ,부정,0.0009187106625176966
ㅎㅎㅎ ,부정,0.0008922554552555084
물치료  친절하게 꼼꼼히 잘해줘좋아요,부정,0.0014165419852361083
친절해요,부정,0.0011850314913317561
물리치료 잘해요,부정,0.0011930546024814248
좋아요 ,부정,0.0009187106625176966
물리치료  잘해요,부정,0.0011930546024814248
선생님 모두 친절하시고 스켈링도 꼼꼼하게 안 아프게해주세요,부정,0.0012134378775954247
의사선생님이 자상하세요,부정,0.0014182458398863673
이곳은 의사선생님만 잘하세요~ 간호사분들은 잘못하십니다,부정,0.0014705059584230185
가깝고 좋아요 친절해요 ㅎㅎ,부정,0.001180604798719287
굿,부정,0.0011417934438213706
사랑니 발치 2만원도 안 되는 곳 싸다 좋다 친절하다! 24년간 다닌 사람이 보증함니다,부정,0.0015088379150256515
항상 진료 친절하게 해주시고 너무 감사합니다 ^^    석치과 짱!,부정,0.0016321322182193398
친절하고 정성껏 해주시네요,부정,0.001430061412975192
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
제가 다녔던 병원중에 서비스 ‘최악 ’ 입니다. 간호사들 불친절은 물론이고 의사선생님은 꼼꼼하신 것 같은데 말투가 딱딱해요.  간호사는 눈도 안마주치고 이야기하고 다리꼬고 앉아서 핸드폰하네요.. 다시는 안갑니다..,부정,0.0009469167562201619
독감접종했어요,부정,0.0012611204292625189
친절하고 주차가 변해요.,부정,0.0009262990206480026
과잉진료없이 항상 진료 잘 ㅈ봐주시고 좋아요,부정,0.0015365465078502893
주말은 일찍!,부정,0.0011957682436332107
꼼꼼히 봐주시는 것 같아요.,부정,0.0010709436610341072
사람이 많아도 잘 봐주세요 안심하고 갈 수 있어요,부정,0.0010588661534711719
아기 약 신경써주셔서 넘 좋아요,부정,0.0012515734415501356
잘봐주셔서 여기다녀요,부정,0.0012593799037858844
왜 선 이비인후과일까?  화이팅,부정,0.0010158310178667307
선생님이 꼼꼼하게 봐주셔서 좋네요 다들 친절하시고요,부정,0.001962559064850211
꼼꼼하게 잘 체크해 주십니다,부정,0.0014084213180467486
좋아요 ,부정,0.0009187106625176966
과잉치료 안하셔서 좋아요 ,부정,0.0011535189114511013
친절해요,부정,0.0011850314913317561
정직한 치과. 항상. 감사합니다 ,부정,0.0014430518494918942
친절해요,부정,0.0011850314913317561
좋아요 ,부정,0.0009187106625176966
친절히 설명을 잘해주시네요~,부정,0.0013578357174992561
.,부정,0.0013281560968607664
직원분들도  모두  친절하시고   원장님도 좋으세요   마취하는데  하나도안아프게  해주시더라구요^^ 꼼꼼하고  세심하게  치료받았고  과한진료가  없어서  더욱신뢰가  갑니다.,부정,0.0012867681216448545
와이프가 신경 잘써주시고 친절하게 설명도 잘 해주신다고 하셔서 스케일링 하러 다녀왔는데 하나하나 꼼꼼히 설명해주시고 궁금한 것도 다 알려주시고 스케일링 잘 받고 왔습니다 다음에 사랑니 뽑으러 가겠습니다^^,부정,0.001364510739222169
정말오랫만에 가는 치과라서 비용이좀 들겠다 싶었는데 의사샘이 너무 친절하게 설명해주시며 지켜보고 나중에 치료하자고 해주셔서 안심이 됬습니다 스케일링 하는것도 엄청 꼼꼼하게 해주시고 의사샘도 간호사샘들도 설명을 너무 잘해주셔서 정말좋았어요 ,부정,0.0020220426376909018
스켈링했는데 친절하고 안아퍼요~ ,부정,0.0013819518499076366
너무 친절하시고 과잉치료 없어요! 앞으로 치과는 여기 다니겠습니다!  ,부정,0.0013900514459237456
충치치료하고 스케일링 했는데 원장님이 꼼꼼하고 친절하게 진료해주시네요,부정,0.0014730176189914346
"애들 어릴때부터 다니던 곳인데 얼마전 원장님 바뀌셔서 좀 당황했지만 꼼꼼히 잘 봐주시고 설명도 잘 해주세요 간호사쌤들도 친절하시고요 가족 다 가서 스켈링, 정기검진 받고 신랑  어금니 패인 부분 떼웠어요 보험 되는거랑 안되는거 두가지 있는데(색깔차이) 어금니 안쪽이라 잘 안보이는 부분이니 보험 되는걸로 권해주셨어요 원장님 신뢰감 가는 모습에 미루고  미뤘던 사랑니 발치도 예약하고 왔네요 ㅋ내용 더보기",부정,0.0016919615445658565
첫방문이었는데 엄청 친절하시고 좋았어요 다른곳에서 스케일링 하면 대충해주고 이 시렸는데 여기에선 스케일링도 엄청 꼼꼼히 해주시고 이도 하나도 안시렸어요 ! 치과진료는 다음에도 여기서 진료 받을것 같아요 짱,부정,0.0016697091050446033
"치과를 자주 다닐만큼 치아 상태가 안좋은건 아니지만, 그래도 스케일링은 주기적으로 하니 믿을만한 치과가 동네 있으면 좋죠~ 오랫동안 다녔던 치과가 이사해서 새로 오픈한 선한미소 치과 방문했는데, 여기 뭐죠? 담당 원장님 부터 직원분들 어디서 친절 교육 따로 받으셨나요? ㅎㅎ 이렇게 하시면 동네 다른 치과는 어떻게 하라고요~ ^^ 고객 감동이 치과 모토인줄 알았습니다.. 재방문 의사 100% + 가족 권유 200% 해서 도합 300% 입니다... ㅎㅎ",부정,0.0017193987732753158
진짜 친절하고 증상에대해서 상세하게 알려주시는게 최고에요,부정,0.0014343129005283117
추석에도 열어서 왔는데 의사선생님께서 친절하시고 좋아요~~👍,부정,0.0013694530352950096
굿,부정,0.0011417934438213706
깔끔해요,부정,0.0012461578007787466
친절해요ㅎㅎ,부정,0.0009114962886087596
굿입니다,부정,0.0010611885227262974
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
긋,부정,0.0010608533630147576
친정해서 좋아요 ,부정,0.0012557936133816838
항상 친절하고 침맞고 나면 아픈곳이 금새 좋아집니다 늘 감사합니다~~,부정,0.001442629611119628
친절하시고. 치료도 잘해주십니다,부정,0.001438481267541647
의사샘 친절하시고 깨끗한 침상도 좋고 침효과도 좋습니다,부정,0.0013309213100001216
굿,부정,0.0011417934438213706
친절하신 원장님을 그만 봐야 쓸건데 이제 사방이 다 아파 자주뵙네요,부정,0.0012331751640886068
친절해요,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
설명을 잘 해주시고 한의사님이 완전 친절하세요.,부정,0.0014988419134169817
굿,부정,0.0011417934438213706
선생님이 친절하게 설명해주셔서 좋았어요~~^^,부정,0.0010044866940006614
꼼꼼하게 상담해주세요,부정,0.0012130573159083724
친절하세요,부정,0.001168260583654046
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
직원들이 친절해요 ,부정,0.0012912624515593052
좋아요,부정,0.0009187106625176966
좋아여,부정,0.0009581888443790376
좋아요,부정,0.0009187106625176966
임플란트~,부정,0.0009765007416717708
정말 꼼꼼하세요~ 감사합니다 `,부정,0.001282786251977086
친절하세요. 꼼꼼하시구요.  ,부정,0.0013644357677549124
임플란트 치료 받으러~,부정,0.0014347597025334835
임플란트 기초 치료~,부정,0.0009961145697161555
굿,부정,0.0011417934438213706
치과 치료~,부정,0.0010680349078029394
치과 치료~,부정,0.0010680349078029394
치과치료~,부정,0.0010679657571017742
안아프게 친절하게 잘해주세요.,부정,0.0010933480225503445
친철하게 잘 봐주세요,부정,0.0012703665997833014
좋아요,부정,0.0009187106625176966
"친,절해요",부정,0.0011167022166773677
좋아요,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
리뷰 왠만하면 안쓰는데... 간호사분 너무 친절하세요... 건물 겉모습만 보지말고 이곳으로 오세요,부정,0.0013462149072438478
좋아요,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
원장님 친절하세요.,부정,0.001269989530555904
 ,부정,0.0009877645643427968
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
건강하게 진료 잘봐주시는 선생님들이 많습니다. :),부정,0.001185246161185205
 ,부정,0.0009877645643427968
"선생님께서 의사의 자질을 갖추셨다고 하는게 맞을것 같네요. 차분하시고 마음이 아파서 온 환자들을 진심으로 걱정해주시고 일상생활 할수 있게 도와주셔서, 강추합니다. 도움 많이 받고 있어요",부정,0.0017400211654603481
 ,부정,0.0009877645643427968
"왜  늘 환자가 많은지 알 것 같은 진료입니다. 의사선생님께서 굉장히 따뜻한 말씨와 공감대를 형성해주시며, 과잉 약 처방없이 환자에게 맞춰 환자를 위한 처방을 내려주세요. 마음이 늘 편안하고 좋습니다",부정,0.001874901121482253
 ,부정,0.0009877645643427968
친절하고 조용하고 좋아요,부정,0.0013128372374922037
귯,부정,0.0011939009418711066
굿,부정,0.0011417934438213706
ㅈ,부정,0.0011939009418711066
그냥 비뇨기과  친절하지않음 ㅎ,부정,0.001261471537873149
ㅈ,부정,0.0011939009418711066
굿,부정,0.0011417934438213706
의사샘 친절도 보통이에요. 아이가 갔다고 계속 반말 하시네요. 간호사분은 친절하세요,부정,0.0016494555165991187
좋아요 ,부정,0.0009187106625176966
잘봐요,부정,0.0011225068010389805
좋아요,부정,0.0009187106625176966
친절하게 진료 잘 봐주십니다.,부정,0.0014231260865926743
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친절하게 진료 잘 봐주십니다.,부정,0.0014231260865926743
원장님 진료는 물론이고 안내해주시는 선생님도 친철하세요. 그래서인지 예약환자가 매우 많아요. ,부정,0.0007735242252238095
친절하시고 상담 잘 해주십니다.,부정,0.001074128900654614
좋아요,부정,0.0009187106625176966
친절하시네요,부정,0.0014363956870511174
 ,부정,0.0009877645643427968
친절함,부정,0.0009993106359615922
진료 잘 봐주시고 친절합니다.,부정,0.0014319365145638585
상담 진료 잘 해주십니다.,부정,0.0012280596420168877
 가정의건강을위하여... ,부정,0.0011728362878784537
친절해요,부정,0.0011850314913317561
원장닝이 편안한 스탈입니다,부정,0.001302705379202962
좋아요,부정,0.0009187106625176966
사람이 많지 않아요,부정,0.0009751416509971023
친절,부정,0.0011912522604689002
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
윈장님친절하고 진단 잘 하심,부정,0.0013968832790851593
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
항상 다니는 안과인데. 선생님 자상하셔서  신뢰를 가지구. 열심히 다님니다,부정,0.001703100511804223
조아요,부정,0.0010603502159938216
진료보기 좋아여,부정,0.0012418808182701468
친절해요~,부정,0.0012012020451948047
엄청엄청 친절하시고 넘 편하게 진료받았오요,부정,0.001352905761450529
친절해요 ,부정,0.0011850314913317561
굳굳 간호사분들 의사분 너무 젠틀하세요 ,부정,0.001462403917685151
남자원장님 넘친절해요~~상냥하고  설명도 팩트잇게 잘해주어요~~~잘생긴건 덤~~~이제 의사 선생님이 2분이 계시니 대기시간도 줄어들고 넘좋아요~~그전에는 대기 한시간이엿는데..그리고 데스크 직원분과 다른 간호사분들도 다친절~~^^친절해서 손님이  더많은가봐여^^ 환절기철 안과는 단골인디ㅜㅜ기분좋아요,부정,0.001768378191627562
친절해요,부정,0.0011850314913317561
엄청 친절하시고 ㅋㅋ 사람 넘 마나~~ㅜㅜ,부정,0.0010400160681456327
좋아요 ,부정,0.0009187106625176966
ㅋ,부정,0.0007379415910691023
굿,부정,0.0011417934438213706
ㅋ,부정,0.0007379415910691023
친절해요,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
친절하시고 치료 잘해주세요,부정,0.0014283756026998162
의사 선생님이 친절해요,부정,0.0013076901668682694
친절해요 ,부정,0.0011850314913317561
대표원장님 친절하시고 설명자세히 잘 해주시네요 데스크 직원분들도 친절하시고  엑스레이 찍어주신 분도 친절하니 유들하시고 물리치료 선생님들도 넘 친절했어요 도수도 잘해주시 고 원장님이 성심껏 진료하시니 환자도 많고 대기시간은 좀 있었는데 친절하시니 맘이 좀 풀렸네요내용 더보기,부정,0.0015580093022435904
병원도 깨끗하고 선생님과 원장님 모두 친절하시고 물리치료도 잘 받고 왔습니다! 지인들에게 추천하고 싶은 병원이네요 ㅎ ,부정,0.0015305973356589675
매달 이벤트해서 너무 좋아요~ 이번달 이벤트주사도 잘 맞았습니다 선생님들도 너무 친절하세요:),부정,0.0011791916331276298
허리통증으로 고생 하다가 주사치료랑 도수 치료받았는데 너무 잘해 주셔서 금방 좋아 질거 같네요.,부정,0.0012434408999979496
친절,부정,0.0011912522604689002
주사를 안아프게 놔주고 디스크 신경치료 짱!,부정,0.0017243740148842335
친절,부정,0.0011912522604689002
친절해요 ,부정,0.0011850314913317561
친절,부정,0.0011912522604689002
"오늘  세번째 방문입니다  어깨, 목 진료. 영양제 주사. 매달 이벤트로 영양제를 저렴하게 받았어요 원장 진료 너무 친절하게 잘 설명해주시고 도스치료실 선생님들 간호자 선생님들 친 절하게 잘해주셨어요 다른곳보다 저렴하게 영양제 주사 잘 받았 습니다 조금 불편하다면 갈때마다 주차장에 자리가 없어서,,주차에 불편함만 없다면 계속 다닐수 있을거 같아요내용 더보기",부정,0.001471249619498849
👍🏼친절하세여 ,부정,0.0009927544742822647
친절하고 좋아요,부정,0.0012912099482491612
친절하고 좋아요,부정,0.0012912099482491612
친절하고 좋아요,부정,0.0012912099482491612
굿,부정,0.0011417934438213706
항상친절해요,부정,0.0011807199334725738
항상친절해요,부정,0.0011807199334725738
항상친절해요,부정,0.0011807199334725738
항상친절해요,부정,0.0011807199334725738
💞,부정,0.0011939009418711066
좋아요,부정,0.0009187106625176966
침을 잘놔 주세요,부정,0.00113965617492795
친절해요 ,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
 ,부정,0.0009877645643427968
친절하고 꼼꼼히 치료 잘해주세요.. 치과 비용이 많이 나가서 슬픈..ㅠㆍㅠ ,부정,0.0015135701978579164
친절하고 설명도 잘해주세요,부정,0.0014210594817996025
간호사분들 선생님  모두 친절하세요,부정,0.0015060578007251024
치과는 무섭지만 선생님 설명도 잘해주시고 친절해서 좋네요,부정,0.0013413679553195834
친절하고 좋아요~~,부정,0.0011015270138159394
좋아요,부정,0.0009187106625176966
세심하고 편안해요,부정,0.0012597874738276005
친절하고 설명을 잘해주시고 믿음이 가요,부정,0.0012960640015080571
친절해요,부정,0.0011850314913317561
친절하세요,부정,0.001168260583654046
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
친절하고 진료 꼼꼼하게 보심,부정,0.0011803732486441731
평일 오후에 방문했는데 40분정도 대기했고 다들 친절하셔요. 여기로 계속 방문할 듯 합니다.,부정,0.0009996934095397592
좋아여!,부정,0.0010205870494246483
친절하고 진료가 꼼꼼하면서 스피드해요~! ,부정,0.0013101801741868258
좋아요,부정,0.0009187106625176966
친절해요 ,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친절해요 ,부정,0.0011850314913317561
ㅇ.ㅇ,부정,0.0010634883074089885
선생님이 침을 잘놓고 잘고쳐요,부정,0.00143797870259732
굿,부정,0.0011417934438213706
좋어요,부정,0.0008257157751359046
원장님 상담이 친절하세요,부정,0.0014011941384524107
굿,부정,0.0011417934438213706
상담을 잘 해 주세요,부정,0.0012779163662344217
굿,부정,0.0011417934438213706
진료를 잘 봐주십니다.,부정,0.0014656251296401024
친절해요,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
원장님 친절하시고 상담도 잘 해주세요,부정,0.0013539204373955727
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
침을 잘 놔주세요  ,부정,0.0011439379304647446
친절해요 ,부정,0.0011850314913317561
잘봐주십니다,부정,0.0014867790741845965
친절해요,부정,0.0011850314913317561
오래 다니고 있는 한의원 ㅡ늘 친절하신 원장님과 간호사분들이 계시는 우리동네 한의원ㅡ이번에 리뉴얼된 인테리어 이쁩니다. ,부정,0.0017691843677312136
잘해주세요,부정,0.0011662391480058432
잘 봐주십니다,부정,0.0014992335345596075
진료를 잘해주십니다,부정,0.0016161762177944183
친절하게 진료잘해주십니다,부정,0.0013611929025501013
친절하게 잘해주십니다,부정,0.0015193504514172673
친절하세요,부정,0.001168260583654046
설명을 잘 해 줘요,부정,0.0011311955749988556
의사샘이  아주 친절합니다,부정,0.0013140819501131773
친절해요,부정,0.0011850314913317561
편해요,부정,0.0009873310336843133
찬절해요,부정,0.001170203322544694
친절하세요,부정,0.001168260583654046
친절해요,부정,0.0011850314913317561
shfhr 감사합니다 ,부정,0.000923259009141475
친절해요,부정,0.0011850314913317561
  .,부정,0.0013281560968607664
진료 잘 해 줘요,부정,0.0014526263112202287
👍👍👍,부정,0.0011939009418711066
친절하세요,부정,0.001168260583654046
친절해요,부정,0.0011850314913317561
그냥 ,부정,0.001058419467881322
그냥 ,부정,0.001058419467881322
ᆢ,부정,0.0011939009418711066
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
의사선생님도 간호사선생님도 무척 친절하세요~^^,부정,0.0011037004878744483
 ,부정,0.0009877645643427968
병원,부정,0.0013921161880716681
좋아요,부정,0.0009187106625176966
과잉진료없고 데스크에 두분 중 키좀작으신분  넘 친절하시고 원장쌤도 진료 잘봐주세요^^*,부정,0.0012990899849683046
산부인과 치료,부정,0.0010975452605634928
친절,부정,0.0011912522604689002
데스크와 의사샘 모두 친절합니다 강추합니다.,부정,0.001257590833120048
병원,부정,0.0013921161880716681
친절하세요,부정,0.001168260583654046
친절,부정,0.0011912522604689002
친절하세요,부정,0.001168260583654046
친절 진료잘함,부정,0.0011557182297110558
!,부정,0.0011015430791303515
굿굿,부정,0.000978579162620008
친절,부정,0.0011912522604689002
!,부정,0.0011015430791303515
굿굿,부정,0.000978579162620008
친절,부정,0.0011912522604689002
좋아요,부정,0.0009187106625176966
친절해요 ,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
친절해요  ,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
친절해요  ,부정,0.0011850314913317561
친절해요 ,부정,0.0011850314913317561
친절해요  ,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
1,부정,0.0011231985408812761
1,부정,0.0011231985408812761
연세있으신 남자 의사분이세요. 이번에 처음 간 게 아니라 2년전부터 다니고 있는곳이에요! 과잉진료 없고 처방 해 주시는 약도 너무 세지않고 잘 들어요! 데스크분들도 친절하시고 의 사쌤이 연세에 비해 츤데레 부분이 있으셔서 너무너무 좋으세요~~~! 토요일도 3시까지 진료해요! (13-14시 점심시간 참고하세요!)내용 더보기,부정,0.0013813409022986889
남자원장님. 친절하시고 설명도 잘해주셨어요 ,부정,0.0012414678931236267
넘 꼼꼼하세요,부정,0.0012469533830881119
^^,부정,0.0009563103667460382
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
변함없이 친절하신 의사선생님과 간호사선생님~,부정,0.001145890331827104
쌤친잘왕,부정,0.0010584251722320914
친절하시고 설명을 잘 해주세요 ,부정,0.0014853918692097068
원장선생님 간호사 선생님 모두 친절하세요.,부정,0.0012199787888675928
민망하지 않게 친절히 대해주셔서 너무 감사했어요 ㅎㅎ,부정,0.0010411283001303673
평소에 생리통이랑 질염 달고살아서 산부인과 자주 가는데 다녀본 곳중에 여기가 최고예용ㅎㅎ,부정,0.0012171318521723151
좋아요 좋아요 선생님 친절하시고 진료 잘봐주세요^^,부정,0.0010832279222086072
원장님도 간호사 선생님들도 너무 친절하시고 진료도 잘 봐주십니다 가까운 곳에 좋은 산부인과가 있어 너무 다행이에요 산부인과가 처음이신 분들도 고민 말고 추천드립니다 👍🏻,부정,0.002027292037382722
들쭉날쭉한 생리주기 땜에 가서 진료받았어요~ 엄청 깔끔하고 좋더라고요,부정,0.0022227487061172724
감사합니다. 덕분에 빨리 나은 것 같아요,부정,0.0012121963081881404
친절하고 꼼꼼하게 설명해주시고 인테리어도 깔끔하고 좋아요. ,부정,0.0012598141329362988
너무 꼼꼼하게 설명해주셔서 감동받았어요,부정,0.001110168406739831
전에 다른 산부인과에 계실때 진료보고 그 후에 산부인과 갈일이 생겨서 찾아보니 없어졌더라구요ㅠㅠ그래서 다른곳 찾아서 다녔는데 낫지도 않고ㅠ그래서 방황하다가 상봉 산부인과 검색해보니 다시 개업하셔서 바로 예약하고 진료봤어요! 병원 너무 깨끗하고 인테리어도 깔끔하니 편안한 분위기 너무 좋았어요 직원분들도 친절하시구 원장님 역시 딱딱 중요한것만 말씀해주시니까 좋았어요 산부인과 가야할일 있음 무조건 여기로 다닐예정입니다~~,부정,0.0018345355056226254
다음에 또 방문하겠습니다~ 진료 꼼꼼히 봐주셔서 감사합니당^_^,부정,0.001181681756861508
"손목,손가락 무릎통증으로 다니고 있는데요 ..신랑추천으로 오게돼서 꾸준히 치료받으면서 도수치료 병행중입니다 원장님이 젊으시고 환자말도 끝까지 들어주셔서 믿음이 가구요..궁금한것들 여쭤보면 친절하게 설명도 잘해주십니다~손목통증이 오래돼서 낫기까지 시간이 조금 걸리겠지만 믿음하나로 쭈욱~더 다닐참이랍니다!직원분들도 친절해서 마음편히 다니고 있네요..신내동 근처 정형외과 여기저기 가봤는데 시원척척으로 정착하렵니다..철인몸이 될때까지 화잇팅입니당~!!",부정,0.0016976523911580443
친절해요,부정,0.0011850314913317561
단골입니다,부정,0.0011710072867572308
친절합니다 ,부정,0.0013185645220801234
단골입니다,부정,0.0011710072867572308
.,부정,0.0013281560968607664
단골입니다,부정,0.0011710072867572308
친절합니다 ,부정,0.0013185645220801234
친절하게 잘 봅니다,부정,0.0015666370745748281
친절합니다 ,부정,0.0013185645220801234
친절해요,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
진료종료 직전에 갔는데 마스크 써서 발음이 정확하지않아서 못들어서 한번더 물어봤는데 한숨쉬고 답답한티 내시고 말안해주다가 결국 뒤에 간호사분이 다시 말씀해주셨네요 다신 안가려구요ㅠㅠ,부정,0.0009970358805730939
친절해요,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
친절해요,부정,0.0011850314913317561
굿,부정,0.0011417934438213706
친절하게 설명해주세요!,부정,0.0010328884236514568
친절해요,부정,0.0011850314913317561
상담도  잘해주시고 치료도 마니 아프지 않게 잘해주십니다.,부정,0.001565303886309266
장애인 접근성 우수 합니다  엘리베이터 설치되어 있습니다 ,부정,0.0013700181152671576
조아요,부정,0.0010603502159938216
친절하십니다~~,부정,0.0011020803358405828
양심치과라 너무 좋아요,부정,0.0011638026917353272
ㅣ,부정,0.0009115678840316832
굿,부정,0.0011417934438213706
친절합니다 ,부정,0.0013185645220801234
친절하게 잘 해주셔서 감사합니다 ,부정,0.0015989231178537011
친절해요,부정,0.0011850314913317561
간호사선생님들 친절해요,부정,0.0014278673334047198
독감예방접종비가싸고자놔주시네요,부정,0.0015911163063719869
진료 끝나고 다른거 맞으면 좋다고 계속 얘기해요 진료비 이렇게 많이 나와본적 처음이에요. 다른곳이랑 똑같이 봤는데 ㅜ 내시경인가 화면으로 보는거 여기는추가요금 받는거같아요 내용 더보기,부정,0.0016769323265179992
굳,부정,0.0008962902938947082
가격도 저렴하고 친절하시고 좋아요~,부정,0.0011411766754463315
ㅇㅇ,부정,0.0010887456592172384
 데스크에서 설명도 잘 해주시고 친절해요,부정,0.0013765626354143023
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
굿,부정,0.0011417934438213706
접수하시는분이 친절한듯 안친절한듯 특유의 말투때문에 오해의소지가있습니다,부정,0.0014554285444319248
굿,부정,0.0011417934438213706
