Text,Positive Probability,Negative Probability
선생님 설명 잘해주고 간호사분들도 성실하게 잘 해주는 것 같습니다  단지 친절한게 아니고 성심성의껏 대한다는 느낌을 받습니다  좋아요,0.5370656251907349,0.4629344344139099
예약제 입니다,0.5410192012786865,0.4589807391166687
잇몸치료 아주 깨운하게 잘 하고왔어요  ,0.5450586676597595,0.45494136214256287
잇몸치료 마취하고 받았어요   보철이있어서 치아관리가 참 어려운거같아요 ,0.5380247831344604,0.46197524666786194
친절합니다 ,0.5047925114631653,0.49520745873451233
임플란트하고 감동받고 왔네요   죽 잘먹겠습니다  다들 너무 친절하시고 찐 좋아요    추천이요    아  의사선생님 스펙     서울대 박석학        내용 더보기,0.5257383584976196,0.4742615818977356
굿,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
그저그럼,0.5649076700210571,0.43509232997894287
과잉진료도 없고 의사선생님 치위생사분들 너무 친절하십니다    사랑니도 붓기없이 너무 잘 뺐어요   치과 계속 옮겨다녔는데 정착할 수 있을 것 같아요 ,0.5347176194190979,0.4652823805809021
처음에 집 근처라서 급하게 왔던곳인데 직원분들과 원장님이 너무 친절하시고 과잉진료 없이 솔직하게 진료 및 치료해주셔서 치과 정착했습니다   임플란트 진행했는데 설명도 너무 잘 해주시고 치료를 안아프게 잘해주셔서 치과오는게 무섭지 않습니다   치아 관리 잘하는게 제일 중요하겠지만 어쩔수 없이 치료 받아야한다면 홍치과 추천드려요  주변사람들이 치과 가 야한다고 하면 무조건 추천할정도입니다   내용 더보기,0.5141257643699646,0.4858741760253906
치과는 언제나 가기 무서운데    홍치과 의사선생님  간호사선생님 너무 너무 친절하셔서 편안한 마음입니다     임플란트로 음식의 제한없이   고기를 씹는 행복을 다시찾았습니다   대성공     적극추천드립니다   ,0.5313085317611694,0.4686914384365082
교정  년하고  개월째입니다  처음보다 달라진게 확 보일정도로 효과가 빨라요  항상 친절하게 대응해주셔서 감사해요   ,0.5361906290054321,0.46380940079689026
어려운 임플란트 였는데  대를 수면임플란트로 쉽게 했어요 통증도 많이 없어서 좋아요,0.5467526912689209,0.4532473683357239
유치발치했어요  지금까지 영유아검진만 받고 엑스레이랑 다른 진료는 받은 적 없는 아이라 걱정했는데 선생님들이  예쁘게 생겼네  옷이 너무 귀엽네   로 시작하는 칭찬폭풍 해주셔서 아이가 기분 좋게 진료의자에 앉아서  시작하고 마무리까지 칭찬으로 기분좋게 끝  했습니다     다음달쯤 하나 더 뽑아야하는데 잘 할 수 잇다고 하네요  다음 발치때 또 갈게요   ,0.5331140160560608,0.4668859541416168
이 시림도 꼼꼼하게 잘 봐주시고  직원분들 갈 때마다 항상 친절하세요  교정이 얼른 끝났으면 좋겠네용   ,0.5480537414550781,0.4519461989402771
오랫동안 아파서 불편햇던 치아가있으신 엄마를 모시고 치과다녀왔습니다  미리 약도 처방받아서 먹고 치료를 받으셨는데 이를 뽑아야하는 상태이셨더라구요    나중에들어보니 하나도 안아프게 이를 쑥뽑아주셨다며 엄마께서 원장님께 엄지척 주시더라구요     꼼꼼하고 불편하지않게 진료해주셔서 너무 감사합니다 ,0.540382981300354,0.4596170485019684
스케일링하러 방문했는데 꼼꼼히 잘해주시고 친절해요 ,0.539892852306366,0.4601071774959564
간호사분들 정말 다 친절하시고  설명을 아주 꼼꼼하게 해주세요  뭔가   대로 원칙을 잘 지켜서 해주시는 것 같아서 신뢰가 갔어요  의사 선생님들도 친절하시고 진료도 꼼꼼하게 봐주세요  양심적이시고 전반적으로 만족합니다   제가 질문이 많았는데 답변 잘 해주셨어요  ,0.5293904542922974,0.47060948610305786
물리치료 잘해줘서 좋아요,0.539297342300415,0.4607026278972626
좋아요,0.5612562298774719,0.4387437701225281
친절,0.4921976625919342,0.5078023672103882
좋아요 ,0.5612562298774719,0.4387437701225281
    ,0.45653215050697327,0.5434678196907043
물치료  친절하게 꼼꼼히 잘해줘좋아요,0.5418410301208496,0.4581589996814728
친절해요,0.5284538865089417,0.47154611349105835
물리치료 잘해요,0.538455605506897,0.461544394493103
물리치료  잘해요,0.538455605506897,0.461544394493103
선생님 모두 친절하시고 스켈링도 꼼꼼하게 안 아프게해주세요,0.5321137309074402,0.4678862392902374
의사선생님이 자상하세요,0.5274467468261719,0.4725532531738281
이곳은 의사선생님만 잘하세요  간호사분들은 잘못하십니다,0.5407302379608154,0.4592697024345398
가깝고 좋아요 친절해요   ,0.5416824221611023,0.4583175480365753
굿,0.5612562298774719,0.4387437701225281
사랑니 발치  만원도 안 되는 곳 싸다 좋다 친절하다    년간 다닌 사람이 보증함니다,0.5253760814666748,0.47462397813796997
항상 진료 친절하게 해주시고 너무 감사합니다       석치과 짱 ,0.5364488959312439,0.4635511040687561
친절하고 정성껏 해주시네요,0.5396977066993713,0.46030229330062866
좋아요,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
제가 다녔던 병원중에 서비스  최악   입니다  간호사들 불친절은 물론이고 의사선생님은 꼼꼼하신 것 같은데 말투가 딱딱해요   간호사는 눈도 안마주치고 이야기하고 다리꼬고 앉아서 핸드폰하네요   다시는 안갑니다  ,0.5349743366241455,0.46502575278282166
독감접종했어요,0.5612562298774719,0.4387437701225281
친절하고 주차가 변해요 ,0.524905800819397,0.4750942289829254
과잉진료없이 항상 진료 잘  봐주시고 좋아요,0.5424243211746216,0.4575757086277008
주말은 일찍 ,0.5448682904243469,0.4551316797733307
꼼꼼히 봐주시는 것 같아요 ,0.541259229183197,0.4587407112121582
사람이 많아도 잘 봐주세요 안심하고 갈 수 있어요,0.5424540638923645,0.4575459063053131
아기 약 신경써주셔서 넘 좋아요,0.5437400341033936,0.45625990629196167
잘봐주셔서 여기다녀요,0.5329616069793701,0.4670383334159851
왜 선 이비인후과일까   화이팅,0.5374442934989929,0.46255573630332947
선생님이 꼼꼼하게 봐주셔서 좋네요 다들 친절하시고요,0.5415211319923401,0.4584788680076599
꼼꼼하게 잘 체크해 주십니다,0.5288699865341187,0.47113004326820374
좋아요 ,0.5612562298774719,0.4387437701225281
과잉치료 안하셔서 좋아요 ,0.5472726225852966,0.45272740721702576
친절해요,0.5284538865089417,0.47154611349105835
정직한 치과  항상  감사합니다 ,0.4995039403438568,0.5004960894584656
좋아요 ,0.5612562298774719,0.4387437701225281
친절히 설명을 잘해주시네요 ,0.5325303673744202,0.4674696624279022
 ,0.45653215050697327,0.5434678196907043
직원분들도  모두  친절하시고   원장님도 좋으세요   마취하는데  하나도안아프게  해주시더라구요   꼼꼼하고  세심하게  치료받았고  과한진료가  없어서  더욱신뢰가  갑니다 ,0.5350346565246582,0.4649653732776642
와이프가 신경 잘써주시고 친절하게 설명도 잘 해주신다고 하셔서 스케일링 하러 다녀왔는데 하나하나 꼼꼼히 설명해주시고 궁금한 것도 다 알려주시고 스케일링 잘 받고 왔습니다 다음에 사랑니 뽑으러 가겠습니다  ,0.53648442029953,0.46351560950279236
정말오랫만에 가는 치과라서 비용이좀 들겠다 싶었는데 의사샘이 너무 친절하게 설명해주시며 지켜보고 나중에 치료하자고 해주셔서 안심이 됬습니다 스케일링 하는것도 엄청 꼼꼼하게 해주시고 의사샘도 간호사샘들도 설명을 너무 잘해주셔서 정말좋았어요 ,0.532633900642395,0.467366099357605
스켈링했는데 친절하고 안아퍼요  ,0.538926362991333,0.4610736668109894
너무 친절하시고 과잉치료 없어요  앞으로 치과는 여기 다니겠습니다   ,0.5405588150024414,0.45944124460220337
충치치료하고 스케일링 했는데 원장님이 꼼꼼하고 친절하게 진료해주시네요,0.5528483390808105,0.44715163111686707
애들 어릴때부터 다니던 곳인데 얼마전 원장님 바뀌셔서 좀 당황했지만 꼼꼼히 잘 봐주시고 설명도 잘 해주세요 간호사쌤들도 친절하시고요 가족 다 가서 스켈링  정기검진 받고 신랑  어금니 패인 부분 떼웠어요 보험 되는거랑 안되는거 두가지 있는데 색깔차이  어금니 안쪽이라 잘 안보이는 부분이니 보험 되는걸로 권해주셨어요 원장님 신뢰감 가는 모습에 미루고  미뤘던 사랑니 발치도 예약하고 왔네요  내용 더보기,0.5205134153366089,0.4794866144657135
첫방문이었는데 엄청 친절하시고 좋았어요 다른곳에서 스케일링 하면 대충해주고 이 시렸는데 여기에선 스케일링도 엄청 꼼꼼히 해주시고 이도 하나도 안시렸어요   치과진료는 다음에도 여기서 진료 받을것 같아요 짱,0.5387133955955505,0.46128660440444946
치과를 자주 다닐만큼 치아 상태가 안좋은건 아니지만  그래도 스케일링은 주기적으로 하니 믿을만한 치과가 동네 있으면 좋죠  오랫동안 다녔던 치과가 이사해서 새로 오픈한 선한미소 치과 방문했는데  여기 뭐죠  담당 원장님 부터 직원분들 어디서 친절 교육 따로 받으셨나요     이렇게 하시면 동네 다른 치과는 어떻게 하라고요     고객 감동이 치과 모토인줄 알았습니다   재방문 의사        가족 권유      해서 도합      입니다      ,0.5112464427947998,0.48875361680984497
진짜 친절하고 증상에대해서 상세하게 알려주시는게 최고에요,0.5405018329620361,0.45949816703796387
추석에도 열어서 왔는데 의사선생님께서 친절하시고 좋아요   ,0.5479257702827454,0.452074259519577
굿,0.5612562298774719,0.4387437701225281
깔끔해요,0.5612562298774719,0.4387437701225281
친절해요  ,0.5284538865089417,0.47154611349105835
굿입니다,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
긋,0.5612562298774719,0.4387437701225281
친정해서 좋아요 ,0.5418581366539001,0.4581418037414551
항상 친절하고 침맞고 나면 아픈곳이 금새 좋아집니다 늘 감사합니다  ,0.5322132110595703,0.46778687834739685
친절하시고  치료도 잘해주십니다,0.5134087800979614,0.4865912199020386
의사샘 친절하시고 깨끗한 침상도 좋고 침효과도 좋습니다,0.5521646738052368,0.4478352963924408
굿,0.5612562298774719,0.4387437701225281
친절하신 원장님을 그만 봐야 쓸건데 이제 사방이 다 아파 자주뵙네요,0.5405652523040771,0.45943474769592285
친절해요,0.5284538865089417,0.47154611349105835
친절해요 ,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
설명을 잘 해주시고 한의사님이 완전 친절하세요 ,0.5300750732421875,0.4699249565601349
굿,0.5612562298774719,0.4387437701225281
선생님이 친절하게 설명해주셔서 좋았어요    ,0.5321379899978638,0.46786198019981384
꼼꼼하게 상담해주세요,0.5423568487167358,0.45764318108558655
친절하세요,0.5160623788833618,0.48393771052360535
좋아요,0.5612562298774719,0.4387437701225281
직원들이 친절해요 ,0.5178130865097046,0.482186883687973
좋아여,0.5612562298774719,0.4387437701225281
임플란트 ,0.5321687459945679,0.46783122420310974
정말 꼼꼼하세요  감사합니다  ,0.5253046751022339,0.4746953547000885
친절하세요  꼼꼼하시구요   ,0.553404688835144,0.44659537076950073
임플란트 치료 받으러 ,0.5434271693229675,0.45657286047935486
임플란트 기초 치료 ,0.5303896069526672,0.46961039304733276
굿,0.5612562298774719,0.4387437701225281
치과 치료 ,0.5260334014892578,0.4739665985107422
치과치료 ,0.5304343700408936,0.46956562995910645
안아프게 친절하게 잘해주세요 ,0.5329330563545227,0.4670669734477997
친철하게 잘 봐주세요,0.5103441476821899,0.4896559417247772
좋아요,0.5612562298774719,0.4387437701225281
친 절해요,0.5331335067749023,0.46686652302742004
좋아요,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
리뷰 왠만하면 안쓰는데    간호사분 너무 친절하세요    건물 겉모습만 보지말고 이곳으로 오세요,0.5420968532562256,0.4579031467437744
좋아요,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
원장님 친절하세요 ,0.525044322013855,0.47495564818382263
 ,0.45653215050697327,0.5434678196907043
굿,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
건강하게 진료 잘봐주시는 선생님들이 많습니다    ,0.5417802333831787,0.4582197368144989
선생님께서 의사의 자질을 갖추셨다고 하는게 맞을것 같네요  차분하시고 마음이 아파서 온 환자들을 진심으로 걱정해주시고 일상생활 할수 있게 도와주셔서  강추합니다  도움 많이 받고 있어요,0.530825674533844,0.469174325466156
왜  늘 환자가 많은지 알 것 같은 진료입니다  의사선생님께서 굉장히 따뜻한 말씨와 공감대를 형성해주시며  과잉 약 처방없이 환자에게 맞춰 환자를 위한 처방을 내려주세요  마음이 늘 편안하고 좋습니다,0.5421448349952698,0.4578551650047302
친절하고 조용하고 좋아요,0.5507088899612427,0.44929108023643494
귯,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
 ,0.45653215050697327,0.5434678196907043
그냥 비뇨기과  친절하지않음  ,0.5464251637458801,0.4535748362541199
의사샘 친절도 보통이에요  아이가 갔다고 계속 반말 하시네요  간호사분은 친절하세요,0.5380652546882629,0.4619348347187042
좋아요 ,0.5612562298774719,0.4387437701225281
잘봐요,0.5302313566207886,0.4697686433792114
좋아요,0.5612562298774719,0.4387437701225281
친절하게 진료 잘 봐주십니다 ,0.5146926045417786,0.4853074550628662
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
원장님 진료는 물론이고 안내해주시는 선생님도 친철하세요  그래서인지 예약환자가 매우 많아요  ,0.5399260520935059,0.46007394790649414
친절하시고 상담 잘 해주십니다 ,0.5143203139305115,0.48567965626716614
친절하시네요,0.536871075630188,0.4631290137767792
 ,0.45653215050697327,0.5434678196907043
친절함,0.557845413684845,0.4421546459197998
진료 잘 봐주시고 친절합니다 ,0.5227222442626953,0.47727781534194946
상담 진료 잘 해주십니다 ,0.5292702913284302,0.4707297384738922
 가정의건강을위하여    ,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
원장닝이 편안한 스탈입니다,0.5102741718292236,0.48972588777542114
좋아요,0.5612562298774719,0.4387437701225281
사람이 많지 않아요,0.5531502366065979,0.4468497633934021
친절,0.4921976625919342,0.5078023672103882
좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
윈장님친절하고 진단 잘 하심,0.5394883751869202,0.4605116546154022
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
항상 다니는 안과인데  선생님 자상하셔서  신뢰를 가지구  열심히 다님니다,0.5320382714271545,0.46796169877052307
조아요,0.5491192936897278,0.4508807063102722
진료보기 좋아여,0.5484523773193359,0.4515475928783417
친절해요 ,0.5284538865089417,0.47154611349105835
엄청엄청 친절하시고 넘 편하게 진료받았오요,0.5465616583824158,0.45343831181526184
친절해요 ,0.5284538865089417,0.47154611349105835
굳굳 간호사분들 의사분 너무 젠틀하세요 ,0.5382533073425293,0.4617466926574707
남자원장님 넘친절해요  상냥하고  설명도 팩트잇게 잘해주어요   잘생긴건 덤   이제 의사 선생님이  분이 계시니 대기시간도 줄어들고 넘좋아요  그전에는 대기 한시간이엿는데  그리고 데스크 직원분과 다른 간호사분들도 다친절    친절해서 손님이  더많은가봐여   환절기철 안과는 단골인디  기분좋아요,0.5254931449890137,0.47450679540634155
친절해요,0.5284538865089417,0.47154611349105835
엄청 친절하시고    사람 넘 마나    ,0.5228914618492126,0.47710853815078735
좋아요 ,0.5612562298774719,0.4387437701225281
 ,0.45653215050697327,0.5434678196907043
굿,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
친절해요 ,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
친절하시고 치료 잘해주세요,0.5220383405685425,0.4779616892337799
의사 선생님이 친절해요,0.5309447050094604,0.46905532479286194
친절해요 ,0.5284538865089417,0.47154611349105835
대표원장님 친절하시고 설명자세히 잘 해주시네요 데스크 직원분들도 친절하시고  엑스레이 찍어주신 분도 친절하니 유들하시고 물리치료 선생님들도 넘 친절했어요 도수도 잘해주시 고 원장님이 성심껏 진료하시니 환자도 많고 대기시간은 좀 있었는데 친절하시니 맘이 좀 풀렸네요내용 더보기,0.5295578837394714,0.4704420566558838
병원도 깨끗하고 선생님과 원장님 모두 친절하시고 물리치료도 잘 받고 왔습니다  지인들에게 추천하고 싶은 병원이네요   ,0.5376456379890442,0.4623543620109558
매달 이벤트해서 너무 좋아요  이번달 이벤트주사도 잘 맞았습니다 선생님들도 너무 친절하세요  ,0.5309991836547852,0.46900078654289246
허리통증으로 고생 하다가 주사치료랑 도수 치료받았는데 너무 잘해 주셔서 금방 좋아 질거 같네요 ,0.541183352470398,0.45881667733192444
친절,0.4921976625919342,0.5078023672103882
주사를 안아프게 놔주고 디스크 신경치료 짱 ,0.5434079766273499,0.45659202337265015
친절해요 ,0.5284538865089417,0.47154611349105835
친절,0.4921976625919342,0.5078023672103882
오늘  세번째 방문입니다  어깨  목 진료  영양제 주사  매달 이벤트로 영양제를 저렴하게 받았어요 원장 진료 너무 친절하게 잘 설명해주시고 도스치료실 선생님들 간호자 선생님들 친 절하게 잘해주셨어요 다른곳보다 저렴하게 영양제 주사 잘 받았 습니다 조금 불편하다면 갈때마다 주차장에 자리가 없어서  주차에 불편함만 없다면 계속 다닐수 있을거 같아요내용 더보기,0.5244064927101135,0.4755934178829193
  친절하세여 ,0.5264942049980164,0.47350582480430603
친절하고 좋아요,0.5506575703620911,0.44934239983558655
굿,0.5612562298774719,0.4387437701225281
항상친절해요,0.5177291631698608,0.4822708070278168
 ,0.45653215050697327,0.5434678196907043
좋아요,0.5612562298774719,0.4387437701225281
침을 잘놔 주세요,0.5240150094032288,0.47598502039909363
친절해요 ,0.5284538865089417,0.47154611349105835
굿,0.5612562298774719,0.4387437701225281
 ,0.45653215050697327,0.5434678196907043
친절하고 꼼꼼히 치료 잘해주세요   치과 비용이 많이 나가서 슬픈      ,0.532753586769104,0.4672464430332184
친절하고 설명도 잘해주세요,0.5329825282096863,0.4670175015926361
간호사분들 선생님  모두 친절하세요,0.5365856885910034,0.4634142816066742
치과는 무섭지만 선생님 설명도 잘해주시고 친절해서 좋네요,0.5369789004325867,0.4630211293697357
친절하고 좋아요  ,0.5506575703620911,0.44934239983558655
좋아요,0.5612562298774719,0.4387437701225281
세심하고 편안해요,0.5422102212905884,0.4577897787094116
친절하고 설명을 잘해주시고 믿음이 가요,0.5368279814720154,0.4631720781326294
친절해요,0.5284538865089417,0.47154611349105835
친절하세요,0.5160623788833618,0.48393771052360535
친절해요,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
친절하고 진료 꼼꼼하게 보심,0.5436723232269287,0.45632776618003845
평일 오후에 방문했는데   분정도 대기했고 다들 친절하셔요  여기로 계속 방문할 듯 합니다 ,0.541531503200531,0.458468496799469
좋아여 ,0.5612562298774719,0.4387437701225281
친절하고 진료가 꼼꼼하면서 스피드해요   ,0.5354285836219788,0.46457138657569885
좋아요,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
굿,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
   ,0.45653215050697327,0.5434678196907043
선생님이 침을 잘놓고 잘고쳐요,0.5356794595718384,0.4643205404281616
굿,0.5612562298774719,0.4387437701225281
좋어요,0.5612562298774719,0.4387437701225281
원장님 상담이 친절하세요,0.5336608290672302,0.4663391411304474
굿,0.5612562298774719,0.4387437701225281
상담을 잘 해 주세요,0.5344024896621704,0.465597540140152
진료를 잘 봐주십니다 ,0.5035527348518372,0.49644726514816284
친절해요,0.5284538865089417,0.47154611349105835
원장님 친절하시고 상담도 잘 해주세요,0.5170078277587891,0.4829922020435333
침을 잘 놔주세요  ,0.5288384556770325,0.4711615741252899
친절해요 ,0.5284538865089417,0.47154611349105835
잘봐주십니다,0.5182256698608398,0.48177435994148254
친절해요,0.5284538865089417,0.47154611349105835
오래 다니고 있는 한의원  늘 친절하신 원장님과 간호사분들이 계시는 우리동네 한의원 이번에 리뉴얼된 인테리어 이쁩니다  ,0.5451199412345886,0.4548799991607666
잘해주세요,0.5307115912437439,0.46928834915161133
잘 봐주십니다,0.5229578018188477,0.4770422577857971
진료를 잘해주십니다,0.5070332288742065,0.49296677112579346
친절하게 진료잘해주십니다,0.5207496881484985,0.4792502820491791
친절하게 잘해주십니다,0.5215719938278198,0.47842803597450256
친절하세요,0.5160623788833618,0.48393771052360535
설명을 잘 해 줘요,0.5327702164649963,0.46722981333732605
의사샘이  아주 친절합니다,0.5330238342285156,0.4669761061668396
친절해요,0.5284538865089417,0.47154611349105835
편해요,0.5231021046638489,0.47689780592918396
찬절해요,0.5343369245529175,0.4656631052494049
친절하세요,0.5160623788833618,0.48393771052360535
친절해요,0.5284538865089417,0.47154611349105835
      감사합니다 ,0.5219992995262146,0.4780006408691406
   ,0.45653215050697327,0.5434678196907043
진료 잘 해 줘요,0.5299047827720642,0.47009527683258057
   ,0.45653215050697327,0.5434678196907043
친절하세요,0.5160623788833618,0.48393771052360535
친절해요,0.5284538865089417,0.47154611349105835
그냥 ,0.5612562298774719,0.4387437701225281
 ,0.45653215050697327,0.5434678196907043
좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
의사선생님도 간호사선생님도 무척 친절하세요   ,0.5195279121398926,0.4804721474647522
 ,0.45653215050697327,0.5434678196907043
병원,0.5281296372413635,0.47187039256095886
좋아요,0.5612562298774719,0.4387437701225281
과잉진료없고 데스크에 두분 중 키좀작으신분  넘 친절하시고 원장쌤도 진료 잘봐주세요   ,0.5362225770950317,0.46377745270729065
산부인과 치료,0.5368505120277405,0.4631495177745819
친절,0.4921976625919342,0.5078023672103882
데스크와 의사샘 모두 친절합니다 강추합니다 ,0.536881685256958,0.463118314743042
병원,0.5281296372413635,0.47187039256095886
친절하세요,0.5160623788833618,0.48393771052360535
친절,0.4921976625919342,0.5078023672103882
친절하세요,0.5160623788833618,0.48393771052360535
친절 진료잘함,0.518578290939331,0.48142170906066895
 ,0.45653215050697327,0.5434678196907043
굿굿,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
친절해요 ,0.5284538865089417,0.47154611349105835
친절해요  ,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
 ,0.45653215050697327,0.5434678196907043
연세있으신 남자 의사분이세요  이번에 처음 간 게 아니라  년전부터 다니고 있는곳이에요  과잉진료 없고 처방 해 주시는 약도 너무 세지않고 잘 들어요  데스크분들도 친절하시고 의 사쌤이 연세에 비해 츤데레 부분이 있으셔서 너무너무 좋으세요     토요일도  시까지 진료해요        시 점심시간 참고하세요  내용 더보기,0.5307708978652954,0.4692290723323822
남자원장님  친절하시고 설명도 잘해주셨어요 ,0.5510637760162354,0.44893619418144226
넘 꼼꼼하세요,0.5541612505912781,0.4458388090133667
  ,0.45653215050697327,0.5434678196907043
친절해요,0.5284538865089417,0.47154611349105835
변함없이 친절하신 의사선생님과 간호사선생님 ,0.5402304530143738,0.4597695767879486
쌤친잘왕,0.5480496883392334,0.4519503116607666
친절하시고 설명을 잘 해주세요 ,0.5278596878051758,0.4721403121948242
원장선생님 간호사 선생님 모두 친절하세요 ,0.5159330368041992,0.484066903591156
민망하지 않게 친절히 대해주셔서 너무 감사했어요   ,0.5412642359733582,0.4587358236312866
평소에 생리통이랑 질염 달고살아서 산부인과 자주 가는데 다녀본 곳중에 여기가 최고예용  ,0.5453461408615112,0.4546538293361664
좋아요 좋아요 선생님 친절하시고 진료 잘봐주세요  ,0.5395223498344421,0.4604775905609131
원장님도 간호사 선생님들도 너무 친절하시고 진료도 잘 봐주십니다 가까운 곳에 좋은 산부인과가 있어 너무 다행이에요 산부인과가 처음이신 분들도 고민 말고 추천드립니다   ,0.5266318321228027,0.47336822748184204
들쭉날쭉한 생리주기 땜에 가서 진료받았어요  엄청 깔끔하고 좋더라고요,0.5388498306274414,0.4611501693725586
감사합니다  덕분에 빨리 나은 것 같아요,0.5509715676307678,0.4490284025669098
친절하고 꼼꼼하게 설명해주시고 인테리어도 깔끔하고 좋아요  ,0.5515738725662231,0.44842615723609924
너무 꼼꼼하게 설명해주셔서 감동받았어요,0.5354082584381104,0.46459174156188965
전에 다른 산부인과에 계실때 진료보고 그 후에 산부인과 갈일이 생겨서 찾아보니 없어졌더라구요  그래서 다른곳 찾아서 다녔는데 낫지도 않고 그래서 방황하다가 상봉 산부인과 검색해보니 다시 개업하셔서 바로 예약하고 진료봤어요  병원 너무 깨끗하고 인테리어도 깔끔하니 편안한 분위기 너무 좋았어요 직원분들도 친절하시구 원장님 역시 딱딱 중요한것만 말씀해주시니까 좋았어요 산부인과 가야할일 있음 무조건 여기로 다닐예정입니다  ,0.5239009857177734,0.47609901428222656
다음에 또 방문하겠습니다  진료 꼼꼼히 봐주셔서 감사합니당   ,0.5492936372756958,0.4507063925266266
손목 손가락 무릎통증으로 다니고 있는데요   신랑추천으로 오게돼서 꾸준히 치료받으면서 도수치료 병행중입니다 원장님이 젊으시고 환자말도 끝까지 들어주셔서 믿음이 가구요  궁금한것들 여쭤보면 친절하게 설명도 잘해주십니다 손목통증이 오래돼서 낫기까지 시간이 조금 걸리겠지만 믿음하나로 쭈욱 더 다닐참이랍니다 직원분들도 친절해서 마음편히 다니고 있네요  신내동 근처 정형외과 여기저기 가봤는데 시원척척으로 정착하렵니다  철인몸이 될때까지 화잇팅입니당   ,0.5243687629699707,0.4756312668323517
친절해요,0.5284538865089417,0.47154611349105835
단골입니다,0.5136336088180542,0.486366331577301
친절합니다 ,0.5047925114631653,0.49520745873451233
 ,0.45653215050697327,0.5434678196907043
친절하게 잘 봅니다,0.5039927959442139,0.49600720405578613
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
진료종료 직전에 갔는데 마스크 써서 발음이 정확하지않아서 못들어서 한번더 물어봤는데 한숨쉬고 답답한티 내시고 말안해주다가 결국 뒤에 간호사분이 다시 말씀해주셨네요 다신 안가려구요  ,0.5373485088348389,0.46265146136283875
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
친절하게 설명해주세요 ,0.5321553945541382,0.46784454584121704
상담도  잘해주시고 치료도 마니 아프지 않게 잘해주십니다 ,0.5314823389053345,0.4685176610946655
장애인 접근성 우수 합니다  엘리베이터 설치되어 있습니다 ,0.5417814254760742,0.458218514919281
조아요,0.5491192936897278,0.4508807063102722
친절하십니다  ,0.5000249147415161,0.4999751150608063
양심치과라 너무 좋아요,0.5399696826934814,0.46003028750419617
 ,0.45653215050697327,0.5434678196907043
굿,0.5612562298774719,0.4387437701225281
친절합니다 ,0.5047925114631653,0.49520745873451233
친절하게 잘 해주셔서 감사합니다 ,0.5151047110557556,0.4848952889442444
친절해요,0.5284538865089417,0.47154611349105835
간호사선생님들 친절해요,0.5274353623390198,0.4725646376609802
독감예방접종비가싸고자놔주시네요,0.5612562298774719,0.4387437701225281
진료 끝나고 다른거 맞으면 좋다고 계속 얘기해요 진료비 이렇게 많이 나와본적 처음이에요  다른곳이랑 똑같이 봤는데   내시경인가 화면으로 보는거 여기는추가요금 받는거같아요 내용 더보기,0.5373645424842834,0.46263545751571655
굳,0.5612562298774719,0.4387437701225281
가격도 저렴하고 친절하시고 좋아요 ,0.5490789413452148,0.45092108845710754
  ,0.45653215050697327,0.5434678196907043
 데스크에서 설명도 잘 해주시고 친절해요,0.5344399809837341,0.46556010842323303
굿,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
